BE,DE,DK1,DK2,FI,FR,NL,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
40152.0,226235.0,2289.0,1494.0,9929.0,53928.0,44659.0,4519.0,4548.0,2650.0,2134.0,2326.0,18220.0,1149.0,1594.0,9887.0,2527.0,81546.0
40528.0,220182.0,2161.0,1401.0,9790.0,54808.0,41785.0,4398.0,4423.0,2631.0,2033.0,2276.0,16925.0,1109.0,1661.0,9558.0,2492.0,76405.0
40370.0,202823.0,2017.0,1310.0,9365.0,56653.0,38450.0,4228.0,4264.0,2522.0,2016.0,2283.0,15660.0,1128.0,1591.0,9112.0,2411.0,71337.0
37644.0,190894.0,1920.0,1221.0,9052.0,54412.0,34229.0,4075.0,4135.0,2455.0,1931.0,2134.0,14714.0,997.0,1438.0,8800.0,2275.0,65934.0
35439.0,172455.0,1807.0,1151.0,8797.0,51999.0,31750.0,3991.0,4029.0,2428.0,1950.0,2122.0,14149.0,996.0,1579.0,8662.0,2204.0,62624.0
0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
33695.0,176599.0,1735.0,1130.0,8670.0,50691.0,30474.0,3933.0,4039.0,2399.0,2021.0,2093.0,13777.0,980.0,1549.0,8672.0,2159.0,0.0
33071.0,176802.0,1678.0,1122.0,8715.0,46577.0,30011.0,3924.0,4035.0,2334.0,2009.0,2157.0,13807.0,1003.0,1609.0,8850.0,2270.0,58746.0
33105.0,178553.0,1708.0,1140.0,8788.0,45047.0,29961.0,3934.0,4029.0,2360.0,2014.0,2163.0,13826.0,964.0,1674.0,8941.0,2296.0,53136.0
33934.0,177704.0,1780.0,1183.0,8571.0,45254.0,30597.0,4007.0,4096.0,2394.0,2013.0,2123.0,13672.0,1099.0,1734.0,9028.0,2384.0,50516.0
33464.0,181996.0,1882.0,1225.0,8812.0,45376.0,31583.0,4003.0,4102.0,2275.0,1974.0,2122.0,14301.0,1154.0,1742.0,9068.0,2386.0,50921.0
34677.0,192962.0,2068.0,1346.0,9028.0,46767.0,34026.0,4122.0,4154.0,2431.0,2071.0,2249.0,15157.0,1162.0,1816.0,9526.0,2479.0,54430.0
37183.0,209351.0,2179.0,1483.0,9257.0,49585.0,37426.0,4378.0,4250.0,2533.0,2141.0,2310.0,16005.0,1142.0,1929.0,9956.0,2620.0,60585.0
40259.0,220873.0,2220.0,1532.0,9400.0,51867.0,40328.0,4594.0,4323.0,2672.0,2158.0,2340.0,16719.0,1157.0,2000.0,10490.0,2708.0,66933.0
41822.0,236950.0,2294.0,1557.0,9394.0,53790.0,42663.0,4629.0,4337.0,2632.0,2135.0,2365.0,16834.0,1162.0,2036.0,10761.0,2803.0,73222.0
42322.0,237481.0,2307.0,1541.0,9393.0,56281.0,44251.0,4586.0,4303.0,2597.0,2144.0,2360.0,16884.0,1112.0,2063.0,10849.0,2762.0,78381.0
41134.0,229028.0,2289.0,1532.0,9369.0,54822.0,44522.0,4478.0,4201.0,2602.0,2160.0,2239.0,17017.0,1118.0,2024.0,10749.0,2683.0,81352.0
41564.0,223510.0,2266.0,1515.0,9341.0,52238.0,43951.0,4347.0,4142.0,2597.0,2185.0,2274.0,16733.0,1207.0,1976.0,10674.0,2644.0,80511.0
40216.0,220285.0,2246.0,1530.0,9338.0,50075.0,43769.0,4229.0,4103.0,2570.0,2206.0,2253.0,16329.0,1181.0,1983.0,10553.0,2662.0,79634.0
39098.0,216607.0,2264.0,1531.0,9433.0,48917.0,44151.0,4160.0,4086.0,2613.0,2178.0,2235.0,16151.0,1260.0,2031.0,10583.0,2650.0,77905.0
39387.0,217204.0,2398.0,1612.0,9518.0,49143.0,45980.0,4120.0,4116.0,2646.0,2196.0,2238.0,16342.0,1149.0,2020.0,10830.0,2707.0,77733.0
39694.0,230061.0,2428.0,1650.0,9752.0,51576.0,46722.0,4190.0,4142.0,2643.0,2208.0,2254.0,16904.0,1207.0,2131.0,10888.0,2790.0,79286.0
41213.0,235310.0,2330.0,1664.0,10057.0,54577.0,46206.0,4301.0,4235.0,2652.0,2264.0,2254.0,18415.0,1223.0,2185.0,11156.0,2893.0,80234.0
42097.0,239112.0,2289.0,1638.0,9892.0,56329.0,47562.0,4453.0,4356.0,2663.0,2325.0,2345.0,18576.0,1242.0,2163.0,11167.0,2977.0,81280.0
41492.0,232231.0,2212.0,1560.0,9924.0,55020.0,45424.0,4360.0,4270.0,2679.0,2309.0,2314.0,17730.0,1104.0,2090.0,10571.0,2816.0,83941.0
40252.0,231918.0,2084.0,1441.0,9841.0,55112.0,42114.0,4216.0,4223.0,2641.0,2258.0,2268.0,16786.0,1174.0,2009.0,9951.0,2693.0,81648.0
40016.0,218096.0,1947.0,1318.0,9386.0,56075.0,38062.0,4056.0,4104.0,2566.0,2187.0,2232.0,15721.0,1075.0,2057.0,9552.0,2520.0,75199.0
38000.0,205452.0,1870.0,1196.0,8965.0,53397.0,34476.0,3853.0,3988.0,2506.0,2082.0,2156.0,14644.0,1073.0,1946.0,9220.0,2413.0,67142.0
36001.0,199796.0,1829.0,1157.0,8862.0,51268.0,32314.0,3753.0,3950.0,2478.0,2081.0,2147.0,14246.0,1103.0,2031.0,9007.0,2379.0,57794.0
35135.0,196280.0,1860.0,1133.0,8717.0,49876.0,31437.0,3697.0,3925.0,2461.0,2079.0,2105.0,13997.0,1113.0,1971.0,8965.0,2339.0,54484.0
34555.0,199288.0,1865.0,1124.0,8751.0,47208.0,31305.0,3692.0,3941.0,2460.0,2049.0,2114.0,14041.0,1104.0,1928.0,8999.0,2319.0,56849.0
35056.0,205987.0,1898.0,1155.0,9155.0,46401.0,31863.0,3779.0,3998.0,2445.0,2105.0,2155.0,14440.0,1099.0,1877.0,9114.0,2320.0,55921.0
37513.0,222602.0,2015.0,1221.0,10078.0,49029.0,33926.0,3967.0,4002.0,2488.0,2114.0,2205.0,15346.0,1123.0,2048.0,9498.0,2481.0,54886.0
41964.0,254304.0,2324.0,1373.0,10408.0,55105.0,40107.0,4370.0,4337.0,2600.0,2228.0,2318.0,17915.0,1389.0,2212.0,10633.0,2872.0,55411.0
44960.0,282129.0,2657.0,1597.0,10850.0,60753.0,48068.0,4768.0,4541.0,2772.0,2356.0,2445.0,20069.0,1252.0,2441.0,11634.0,3208.0,63036.0
46280.0,298020.0,2846.0,1743.0,11087.0,62925.0,53426.0,5044.0,4815.0,2848.0,2418.0,2481.0,21249.0,1406.0,2380.0,11977.0,3375.0,75038.0
47423.0,307300.0,2942.0,1811.0,11097.0,63838.0,55262.0,5094.0,4763.0,2839.0,2369.0,2527.0,21590.0,1318.0,2281.0,11900.0,3410.0,84897.0
47447.0,313701.0,3060.0,1864.0,11082.0,63015.0,56017.0,5081.0,4646.0,2791.0,2375.0,2498.0,21674.0,1397.0,2326.0,11919.0,3480.0,88212.0
48554.0,318238.0,3073.0,1846.0,11048.0,63024.0,56125.0,4998.0,4665.0,2795.0,2394.0,2418.0,21932.0,1380.0,2327.0,11951.0,3478.0,89303.0
47472.0,314742.0,3034.0,1845.0,11003.0,63586.0,54898.0,4869.0,4625.0,2751.0,2328.0,2457.0,21865.0,1257.0,2214.0,11870.0,3410.0,89364.0
47006.0,310812.0,3031.0,1823.0,10930.0,62242.0,54811.0,4797.0,4537.0,2717.0,2332.0,2414.0,21797.0,1312.0,2188.0,11738.0,3359.0,90444.0
46150.0,305733.0,2960.0,1773.0,10783.0,60747.0,53754.0,4695.0,4492.0,2680.0,2282.0,2384.0,21507.0,1243.0,2169.0,11653.0,3329.0,89479.0
46207.0,299326.0,2851.0,1711.0,10686.0,58291.0,52639.0,4590.0,4440.0,2668.0,2343.0,2310.0,21217.0,1243.0,2104.0,11708.0,3266.0,88692.0
45452.0,289779.0,2771.0,1690.0,10590.0,57112.0,52076.0,4561.0,4452.0,2644.0,2311.0,2387.0,20719.0,1245.0,2184.0,11624.0,3190.0,88395.0
45862.0,283497.0,2886.0,1758.0,10592.0,56879.0,52345.0,4472.0,4370.0,2604.0,2281.0,2338.0,20542.0,1260.0,2136.0,11765.0,3192.0,90137.0
45969.0,283666.0,2841.0,1725.0,10735.0,58528.0,50527.0,4399.0,4341.0,2596.0,2310.0,2358.0,20660.0,1152.0,2113.0,11694.0,3231.0,93192.0
45578.0,288641.0,2726.0,1695.0,10978.0,60342.0,50202.0,4495.0,4368.0,2630.0,2368.0,2365.0,22163.0,1233.0,2139.0,11858.0,3282.0,94704.0
46261.0,288641.0,2719.0,1704.0,10672.0,60390.0,52475.0,4674.0,4453.0,2681.0,2390.0,2437.0,22404.0,1162.0,2072.0,11942.0,3352.0,95004.0
44537.0,275084.0,2551.0,1612.0,10513.0,57707.0,50242.0,4622.0,4496.0,2715.0,2383.0,2422.0,20887.0,1246.0,2085.0,11480.0,3227.0,94213.0
44869.0,256813.0,2308.0,1493.0,10300.0,57600.0,45426.0,4483.0,4315.0,2668.0,2347.0,2358.0,19189.0,1115.0,2103.0,10786.0,3014.0,89252.0
44451.0,236753.0,2136.0,1367.0,9855.0,58416.0,41142.0,4239.0,4214.0,2521.0,2287.0,2279.0,17785.0,1149.0,1908.0,10249.0,2775.0,80933.0
41301.0,220538.0,2033.0,1261.0,9481.0,55144.0,37808.0,4101.0,4068.0,2476.0,2232.0,2196.0,16503.0,1135.0,1895.0,9819.0,2755.0,71072.0
38638.0,209952.0,1977.0,1214.0,9258.0,52631.0,35452.0,4039.0,4007.0,2496.0,2221.0,2149.0,16007.0,1103.0,1952.0,9602.0,2678.0,61545.0
37041.0,209111.0,1990.0,1193.0,9136.0,51157.0,34439.0,3998.0,4014.0,2466.0,2209.0,2168.0,15598.0,1125.0,1943.0,9574.0,2773.0,58849.0
36219.0,210277.0,1963.0,1175.0,9155.0,48521.0,33959.0,4014.0,4022.0,2482.0,2173.0,2178.0,15554.0,1064.0,1940.0,9598.0,2818.0,62203.0
36833.0,218629.0,1988.0,1186.0,9519.0,47652.0,34121.0,4081.0,4086.0,2525.0,2198.0,2159.0,15911.0,1120.0,1969.0,9677.0,2874.0,61304.0
38705.0,235498.0,2120.0,1253.0,10209.0,49846.0,36005.0,4286.0,4206.0,2559.0,2225.0,2200.0,16620.0,1044.0,2019.0,10151.0,2992.0,59622.0
42867.0,264792.0,2440.0,1406.0,10419.0,55511.0,42237.0,4703.0,4448.0,2670.0,2253.0,2289.0,18729.0,1244.0,2186.0,11221.0,3310.0,59520.0
45428.0,293232.0,2832.0,1608.0,10682.0,61247.0,49924.0,5031.0,4707.0,2817.0,2377.0,2426.0,20557.0,1082.0,2271.0,12238.0,3601.0,66223.0
46431.0,307749.0,3033.0,1765.0,10807.0,63194.0,54955.0,5208.0,4886.0,2886.0,2453.0,2488.0,21400.0,1434.0,2456.0,12422.0,3697.0,77534.0
47692.0,313607.0,3153.0,1855.0,10801.0,63980.0,57304.0,5137.0,4940.0,2881.0,2452.0,2507.0,21716.0,1431.0,2408.0,12285.0,3703.0,86682.0
48220.0,318581.0,3227.0,1958.0,10806.0,63864.0,57604.0,5047.0,4886.0,2865.0,2409.0,2494.0,21979.0,1387.0,2431.0,12169.0,3821.0,89346.0
48674.0,322560.0,3166.0,1974.0,10686.0,63958.0,57346.0,4869.0,4797.0,2813.0,2429.0,2491.0,22305.0,1319.0,2409.0,12034.0,3837.0,89621.0
47932.0,318349.0,2997.0,1969.0,10661.0,63662.0,56024.0,4714.0,4765.0,2750.0,2350.0,2464.0,22536.0,1248.0,2257.0,11809.0,3689.0,89683.0
47642.0,317079.0,2972.0,1964.0,10552.0,62099.0,55572.0,4580.0,4685.0,2693.0,2339.0,2451.0,22383.0,1165.0,2273.0,11552.0,3681.0,90279.0
46312.0,311293.0,2954.0,1900.0,10515.0,60550.0,54358.0,4471.0,4597.0,2661.0,2341.0,2440.0,22176.0,1169.0,2123.0,11290.0,3703.0,90425.0
45582.0,305294.0,2893.0,1856.0,10397.0,58054.0,53157.0,4398.0,4587.0,2661.0,2379.0,2456.0,21734.0,1197.0,2170.0,11227.0,3683.0,89326.0
44864.0,294330.0,2841.0,1842.0,10363.0,56415.0,53107.0,4333.0,4575.0,2630.0,2337.0,2446.0,21283.0,1245.0,2168.0,11178.0,3640.0,87975.0
44921.0,291595.0,2972.0,1902.0,10338.0,55874.0,54275.0,4326.0,4556.0,2639.0,2325.0,2425.0,20912.0,1296.0,2128.0,11248.0,3646.0,89346.0
44997.0,289127.0,2919.0,1857.0,10435.0,57032.0,52213.0,4369.0,4529.0,2658.0,2311.0,2412.0,20925.0,1259.0,2081.0,11165.0,3684.0,91132.0
44896.0,292210.0,2800.0,1817.0,10706.0,58560.0,51923.0,4474.0,4521.0,2682.0,2375.0,2421.0,22335.0,1189.0,2180.0,11266.0,3709.0,92085.0
45580.0,294358.0,2696.0,1784.0,10425.0,59202.0,52946.0,4699.0,4646.0,2726.0,2465.0,2477.0,22225.0,1128.0,2197.0,11365.0,3760.0,91830.0
44361.0,282090.0,2579.0,1697.0,10307.0,58106.0,51136.0,4617.0,4603.0,2716.0,2445.0,2463.0,20712.0,1362.0,2047.0,10831.0,3596.0,93229.0
44397.0,265788.0,2391.0,1574.0,10133.0,58141.0,46515.0,4457.0,4471.0,2657.0,2346.0,2398.0,19054.0,1133.0,2056.0,10503.0,3333.0,89972.0
43985.0,244095.0,2193.0,1425.0,9683.0,59214.0,42249.0,4245.0,4324.0,2594.0,2318.0,2344.0,17613.0,1049.0,2077.0,9924.0,3108.0,82345.0
40567.0,227938.0,2042.0,1284.0,9327.0,56348.0,37161.0,4053.0,4224.0,2498.0,2256.0,2303.0,16521.0,1029.0,1984.0,9622.0,2891.0,72243.0
38523.0,218958.0,2000.0,1221.0,9163.0,53904.0,34402.0,3943.0,4165.0,2415.0,2218.0,2272.0,15883.0,1046.0,1948.0,9425.0,2800.0,62454.0
37356.0,216107.0,1978.0,1187.0,8975.0,52781.0,33102.0,3887.0,4179.0,2376.0,2158.0,2234.0,15503.0,1162.0,1901.0,9231.0,2744.0,58756.0
36776.0,218145.0,2000.0,1191.0,9022.0,50491.0,32820.0,3917.0,4192.0,2364.0,2168.0,2186.0,15591.0,980.0,1979.0,9226.0,2661.0,58254.0
37182.0,225569.0,2015.0,1223.0,9315.0,49710.0,33136.0,3991.0,4155.0,2377.0,2166.0,2180.0,15925.0,1004.0,1985.0,9224.0,2678.0,56879.0
38772.0,241773.0,2160.0,1307.0,10114.0,52307.0,35037.0,4177.0,4265.0,2432.0,2191.0,2241.0,16459.0,1016.0,2063.0,9794.0,2815.0,55342.0
42794.0,268378.0,2433.0,1452.0,10424.0,58228.0,41032.0,4542.0,4423.0,2542.0,2231.0,2335.0,18446.0,1119.0,2218.0,10887.0,3201.0,56465.0
45267.0,291307.0,2746.0,1641.0,10730.0,63879.0,48878.0,4855.0,4552.0,2678.0,2293.0,2447.0,20408.0,1212.0,2293.0,11936.0,3553.0,63290.0
46698.0,305594.0,3005.0,1785.0,10795.0,66320.0,54332.0,4970.0,4715.0,2805.0,2379.0,2528.0,21484.0,1023.0,2425.0,12099.0,3713.0,74506.0
47714.0,313316.0,3078.0,1827.0,10720.0,66792.0,56534.0,4907.0,4650.0,2804.0,2400.0,2592.0,21920.0,1165.0,2418.0,11900.0,3616.0,83384.0
47913.0,319734.0,3179.0,1840.0,10686.0,66007.0,56697.0,4761.0,4777.0,2776.0,2401.0,2569.0,22057.0,1173.0,2374.0,11757.0,3594.0,85685.0
48384.0,324968.0,3130.0,1815.0,10663.0,65556.0,56828.0,4584.0,4723.0,2717.0,2324.0,2600.0,22383.0,1156.0,2219.0,11570.0,3521.0,85373.0
47261.0,319237.0,3079.0,1822.0,10554.0,65360.0,55901.0,4343.0,4607.0,2636.0,2207.0,2567.0,22337.0,1201.0,2148.0,11307.0,3488.0,85351.0
46151.0,311838.0,3051.0,1791.0,10510.0,63714.0,55534.0,4236.0,4418.0,2645.0,2203.0,2485.0,22365.0,1178.0,2152.0,11098.0,3533.0,85617.0
45420.0,310387.0,2952.0,1759.0,10328.0,62312.0,54810.0,4145.0,4444.0,2514.0,2146.0,2449.0,21933.0,1090.0,2096.0,10840.0,3408.0,85888.0
45430.0,305474.0,2809.0,1717.0,10333.0,59680.0,53897.0,4151.0,4359.0,2520.0,2205.0,2321.0,21534.0,1131.0,2114.0,10706.0,3356.0,84408.0
45078.0,299848.0,2740.0,1697.0,10377.0,58037.0,53305.0,4138.0,4321.0,2614.0,2202.0,2335.0,21141.0,1255.0,2084.0,10384.0,3253.0,82904.0
44902.0,293243.0,2832.0,1727.0,10423.0,57521.0,53653.0,4102.0,4338.0,2533.0,2212.0,2392.0,20905.0,1516.0,2206.0,10487.0,3263.0,84529.0
44359.0,291069.0,2749.0,1726.0,10594.0,59140.0,51564.0,4170.0,4324.0,2583.0,2251.0,2129.0,20916.0,1143.0,2188.0,10970.0,3255.0,86417.0
43688.0,291362.0,2610.0,1703.0,10883.0,60949.0,50956.0,4206.0,4390.0,2590.0,2313.0,2085.0,22265.0,1043.0,2140.0,11478.0,3298.0,87396.0
44852.0,293025.0,2603.0,1716.0,10617.0,61717.0,52400.0,4308.0,4474.0,2592.0,2308.0,2128.0,22566.0,1118.0,2196.0,11547.0,3367.0,87444.0
44061.0,276996.0,2475.0,1649.0,10505.0,60292.0,50191.0,4194.0,4483.0,2508.0,2273.0,2107.0,21041.0,1201.0,2030.0,11119.0,3244.0,88635.0
44392.0,263982.0,2278.0,1524.0,10266.0,60137.0,45540.0,4051.0,4377.0,2480.0,2243.0,2079.0,19427.0,1092.0,2004.0,10568.0,3019.0,84955.0
43595.0,239407.0,2078.0,1390.0,9758.0,61475.0,41390.0,3829.0,4216.0,2394.0,2178.0,2000.0,18012.0,1101.0,2032.0,10045.0,2835.0,77181.0
40884.0,212777.0,1945.0,1291.0,9351.0,58541.0,37260.0,3668.0,4129.0,2287.0,2129.0,1986.0,16796.0,1094.0,2007.0,9658.0,2740.0,68374.0
38650.0,213262.0,1839.0,1222.0,9138.0,56067.0,34651.0,3570.0,3999.0,2318.0,2068.0,1886.0,16117.0,1122.0,1940.0,9450.0,2686.0,59518.0
37150.0,210170.0,1816.0,1179.0,9085.0,54834.0,33307.0,3552.0,3995.0,2329.0,2057.0,1861.0,15852.0,1084.0,1962.0,9549.0,2714.0,55274.0
36749.0,212766.0,1788.0,1175.0,9141.0,52196.0,32915.0,3572.0,4026.0,2336.0,2063.0,1850.0,15826.0,1055.0,1963.0,9516.0,2725.0,58355.0
37621.0,219663.0,1797.0,1191.0,9478.0,51420.0,33028.0,3645.0,4084.0,2376.0,2090.0,1893.0,16161.0,1081.0,1941.0,9663.0,2799.0,56779.0
39696.0,234127.0,1856.0,1205.0,10251.0,53510.0,35077.0,3787.0,4158.0,2433.0,2104.0,1933.0,16858.0,1125.0,1868.0,10232.0,2959.0,54810.0
43834.0,264805.0,1924.0,1252.0,10600.0,59529.0,41218.0,3990.0,4275.0,2333.0,2147.0,2027.0,18635.0,1272.0,2031.0,11160.0,3305.0,55528.0
46152.0,290670.0,2030.0,1341.0,10867.0,65057.0,49158.0,4104.0,4315.0,2394.0,2185.0,2076.0,20567.0,1361.0,2187.0,12148.0,3632.0,62219.0
47038.0,304460.0,2189.0,1465.0,11011.0,67058.0,54462.0,4234.0,4401.0,2565.0,2192.0,2116.0,21598.0,1253.0,2308.0,12593.0,3728.0,73251.0
48319.0,309242.0,2308.0,1555.0,11004.0,67821.0,56010.0,4202.0,4438.0,2600.0,2230.0,2155.0,22312.0,1187.0,2344.0,12505.0,3665.0,82567.0
48351.0,314783.0,2422.0,1600.0,10892.0,67308.0,55621.0,4177.0,4387.0,2603.0,2234.0,2137.0,22561.0,1216.0,2280.0,12379.0,3644.0,85211.0
48275.0,318734.0,2395.0,1600.0,10834.0,67090.0,55163.0,4104.0,4316.0,2530.0,2196.0,2046.0,22794.0,1198.0,2211.0,12040.0,3574.0,85554.0
47656.0,312201.0,2343.0,1570.0,10720.0,66707.0,53814.0,3989.0,4225.0,2490.0,2156.0,2092.0,22976.0,1188.0,2186.0,11674.0,3452.0,84822.0
47273.0,305855.0,2286.0,1553.0,10494.0,65440.0,53527.0,3897.0,4173.0,2486.0,2178.0,2113.0,22795.0,1178.0,1998.0,11272.0,3316.0,84381.0
46702.0,299828.0,2239.0,1499.0,10394.0,63933.0,52974.0,3830.0,4091.0,2424.0,2173.0,2084.0,22481.0,1124.0,1939.0,11055.0,3230.0,82613.0
46103.0,293200.0,2225.0,1486.0,10269.0,61772.0,52582.0,3817.0,4058.0,2457.0,2199.0,2193.0,22022.0,864.0,1828.0,10849.0,3199.0,80879.0
45565.0,286567.0,2263.0,1495.0,10297.0,60504.0,52789.0,3854.0,4077.0,2498.0,2152.0,2160.0,21626.0,1163.0,1909.0,10759.0,3234.0,79813.0
45494.0,280304.0,2372.0,1513.0,10329.0,59551.0,53353.0,3836.0,3982.0,2502.0,2146.0,2211.0,21194.0,1213.0,1792.0,10819.0,3331.0,80087.0
45462.0,279409.0,2353.0,1516.0,10472.0,60792.0,51720.0,3830.0,4058.0,2427.0,2158.0,2264.0,21211.0,1215.0,2089.0,10791.0,3290.0,81987.0
44781.0,278388.0,2198.0,1521.0,10711.0,62031.0,51199.0,3908.0,3992.0,2461.0,2186.0,2353.0,22453.0,1104.0,2131.0,11008.0,3365.0,82877.0
45670.0,276698.0,2188.0,1580.0,10509.0,62170.0,52589.0,4062.0,4204.0,2518.0,2245.0,2403.0,22806.0,1192.0,2043.0,10997.0,3317.0,83343.0
45209.0,263054.0,2110.0,1516.0,10391.0,60704.0,50478.0,4051.0,4252.0,2607.0,2217.0,2354.0,21237.0,1184.0,1896.0,10454.0,3022.0,84867.0
45490.0,249785.0,1999.0,1405.0,10179.0,60481.0,45900.0,3900.0,4149.0,2434.0,2170.0,2262.0,19837.0,1171.0,1899.0,9869.0,2863.0,81688.0
45359.0,231824.0,1864.0,1294.0,9730.0,61396.0,41699.0,3784.0,4005.0,2400.0,2133.0,2176.0,18239.0,1261.0,1791.0,9327.0,2704.0,74720.0
42479.0,213171.0,1767.0,1221.0,9323.0,58382.0,38160.0,3707.0,3997.0,2367.0,2126.0,2146.0,16990.0,1191.0,1893.0,9012.0,2572.0,67041.0
40333.0,202488.0,1737.0,1171.0,9059.0,55630.0,35307.0,3661.0,3955.0,2312.0,2118.0,2123.0,16246.0,1175.0,1763.0,8852.0,2420.0,59763.0
38710.0,198068.0,1716.0,1135.0,8955.0,54187.0,34026.0,3651.0,3911.0,2342.0,2098.0,2013.0,15894.0,1115.0,1802.0,8799.0,2424.0,55279.0
38424.0,196071.0,1735.0,1130.0,8943.0,51608.0,33501.0,3674.0,3926.0,2313.0,2090.0,2007.0,15793.0,1064.0,1850.0,8843.0,2460.0,57333.0
38184.0,197635.0,1748.0,1146.0,9018.0,50592.0,33654.0,3739.0,3954.0,2294.0,2084.0,2032.0,15903.0,986.0,1830.0,8893.0,2449.0,55833.0
39898.0,195049.0,1801.0,1180.0,9113.0,52586.0,35370.0,3832.0,4024.0,2303.0,2084.0,2079.0,16379.0,1013.0,1808.0,9095.0,2488.0,52920.0
44101.0,190248.0,1874.0,1213.0,9008.0,58008.0,40371.0,3972.0,4133.0,2406.0,2089.0,2110.0,17754.0,1045.0,1843.0,9323.0,2556.0,51461.0
46526.0,196557.0,1988.0,1290.0,9202.0,63096.0,46305.0,4038.0,4238.0,2446.0,2168.0,2184.0,19440.0,1002.0,1879.0,9696.0,2722.0,54657.0
47809.0,210550.0,2115.0,1403.0,9387.0,65141.0,52194.0,4123.0,4320.0,2521.0,2194.0,2241.0,20796.0,1193.0,2183.0,10136.0,2910.0,59981.0
48952.0,223521.0,2242.0,1506.0,9525.0,66259.0,54788.0,4094.0,4309.0,2557.0,2211.0,2297.0,21471.0,1189.0,2144.0,10301.0,2957.0,66800.0
48738.0,234912.0,2299.0,1552.0,9585.0,65807.0,55381.0,4058.0,4288.0,2537.0,2204.0,2279.0,21793.0,1159.0,2117.0,10279.0,2888.0,73014.0
48760.0,243537.0,2270.0,1551.0,9568.0,65380.0,55074.0,4007.0,4192.0,2499.0,2184.0,2263.0,22018.0,1176.0,2001.0,10225.0,2774.0,75220.0
47589.0,237327.0,2189.0,1527.0,9492.0,65602.0,53843.0,3917.0,4100.0,2475.0,2174.0,2243.0,21928.0,1209.0,2029.0,10061.0,2696.0,76227.0
47398.0,226015.0,2107.0,1472.0,9324.0,64103.0,53280.0,3842.0,4035.0,2439.0,2169.0,2216.0,21748.0,1131.0,1984.0,9829.0,2633.0,76490.0
47019.0,218610.0,2047.0,1438.0,9381.0,62123.0,52318.0,3751.0,3997.0,2428.0,2161.0,2182.0,21276.0,1155.0,1981.0,9690.0,2542.0,75547.0
46177.0,213677.0,2028.0,1417.0,9449.0,59725.0,51027.0,3719.0,3961.0,2427.0,2141.0,2175.0,20811.0,1151.0,2052.0,9601.0,2504.0,74559.0
45612.0,209472.0,2040.0,1417.0,9549.0,58104.0,50846.0,3717.0,3951.0,2418.0,2137.0,2165.0,20349.0,1221.0,2038.0,9614.0,2518.0,74021.0
45506.0,212644.0,2183.0,1466.0,9643.0,57577.0,51793.0,3701.0,3972.0,2398.0,2162.0,2197.0,20097.0,1160.0,1943.0,9755.0,2593.0,74305.0
45058.0,217723.0,2212.0,1495.0,9752.0,59049.0,50093.0,3691.0,4044.0,2406.0,2151.0,2203.0,20098.0,1204.0,1958.0,9734.0,2664.0,77779.0
44087.0,221136.0,2115.0,1482.0,9951.0,60150.0,48598.0,3820.0,4141.0,2437.0,2191.0,2239.0,21130.0,1115.0,1897.0,9921.0,2752.0,80791.0
43909.0,226898.0,2127.0,1529.0,9926.0,60235.0,49256.0,4056.0,4241.0,2484.0,2236.0,2265.0,21774.0,1032.0,2037.0,10206.0,2868.0,80430.0
43206.0,218784.0,2076.0,1468.0,9984.0,58989.0,47912.0,4033.0,4224.0,2484.0,2237.0,2307.0,20444.0,986.0,1900.0,9995.0,2827.0,80423.0
43609.0,215737.0,1949.0,1379.0,9884.0,59279.0,44148.0,3941.0,4181.0,2438.0,2197.0,2263.0,18955.0,1161.0,1963.0,9627.0,2691.0,77621.0
43446.0,204175.0,1817.0,1294.0,9518.0,60258.0,41044.0,3837.0,4066.0,2377.0,2180.0,2213.0,17269.0,1127.0,1758.0,9211.0,2538.0,72123.0
40727.0,190372.0,1709.0,1220.0,9154.0,56940.0,37469.0,3703.0,4000.0,2323.0,2127.0,2194.0,15835.0,1145.0,1805.0,8884.0,2411.0,65849.0
38236.0,181033.0,1650.0,1163.0,8903.0,53731.0,34586.0,3648.0,3928.0,2315.0,2113.0,2147.0,15044.0,1125.0,1794.0,8665.0,2352.0,58123.0
36361.0,177290.0,1618.0,1137.0,8786.0,51960.0,33085.0,3611.0,3904.0,2310.0,2091.0,2161.0,14550.0,1110.0,1764.0,8579.0,2294.0,53452.0
35006.0,176288.0,1607.0,1122.0,8738.0,48811.0,32166.0,3633.0,3910.0,2313.0,2086.0,2145.0,14397.0,1089.0,1714.0,8605.0,2260.0,55349.0
34514.0,178266.0,1621.0,1136.0,8831.0,47046.0,31999.0,3699.0,3914.0,2331.0,2107.0,2163.0,14231.0,1048.0,1819.0,8611.0,2317.0,53371.0
34920.0,182306.0,1708.0,1171.0,8965.0,47514.0,32555.0,3799.0,3998.0,2347.0,2128.0,2218.0,14091.0,1053.0,1800.0,8770.0,2421.0,51490.0
35788.0,185746.0,1790.0,1205.0,8899.0,49507.0,34623.0,3922.0,4077.0,2360.0,2119.0,2237.0,14143.0,1091.0,1888.0,8765.0,2470.0,50866.0
36257.0,193673.0,1914.0,1303.0,9066.0,51055.0,37637.0,3991.0,4143.0,2405.0,2149.0,2272.0,15342.0,1153.0,1859.0,9040.0,2578.0,54270.0
